row #,noteID,note,template,octet,noteAppliesTo,noteID-PDF,noteGitHub,myComment
1898,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_1000_ProductDefinitionTemplate_en,15-16,octet,no id,(see Note),
1900,130,"This template is experimental, was not validated at the time of publication and should be used only for bilateral previously agreed tests.",GRIB2_Template_4_1000_ProductDefinitionTemplate_en,unspecified,template,preliminary,n/a,
1904,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_1001_ProductDefinitionTemplate_en,15-16,octet,1,(see Note 1),
1910,7,"An increment of zero means that the statistical processing is the result of a continuous (or near-continuous) process, not the processing of a number of discrete samples. Examples of such continuous processes are the temperatures measured by analogue maximum and minimum thermometers or thermographs, and the rainfall measured by rain gauge.",GRIB2_Template_4_1001_ProductDefinitionTemplate_en,35-38,octet,2,(see Note 2),
1911,130,"This template is experimental, was not validated at the time of publication and should be used only for bilateral previously agreed tests.",GRIB2_Template_4_1001_ProductDefinitionTemplate_en,unspecified,template,preliminary,n/a,
1915,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_1002_ProductDefinitionTemplate_en,15-16,octet,no id,(see Note),
1920,130,"This template is experimental, was not validated at the time of publication and should be used only for bilateral previously agreed tests.",GRIB2_Template_4_1002_ProductDefinitionTemplate_en,unspecified,template,preliminary,n/a,
1924,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_1100_ProductDefinitionTemplate_en,15-16,octet,no id,(see Note),
1928,130,"This template is experimental, was not validated at the time of publication and should be used only for bilateral previously agreed tests.",GRIB2_Template_4_1100_ProductDefinitionTemplate_en,unspecified,template,preliminary,n/a,
1932,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_1101_ProductDefinitionTemplate_en,15-16,octet,1,(see Note 1),
1934,63,Reference = reference time (section 1) + forecast range (PDT) + offset and increments from reference time (GDT).,GRIB2_Template_4_1101_ProductDefinitionTemplate_en,19-22,octet,2,(see Note 2),
1941,7,"An increment of zero means that the statistical processing is the result of a continuous (or near-continuous) process, not the processing of a number of discrete samples. Examples of such continuous processes are the temperatures measured by analogue maximum and minimum thermometers or thermographs, and the rainfall measured by rain gauge.",GRIB2_Template_4_1101_ProductDefinitionTemplate_en,47-50,octet,3,(see Note 3),
1942,131,"This template is experimental, was not validated at the time of publication and should be used only for bilateral previously agreed tests. (Octets 35-50 are very similar to octets 43-58 of product definition template 4.8, but the meaning of some fields differs slightly.)",GRIB2_Template_4_1101_ProductDefinitionTemplate_en,unspecified,template,preliminary,n/a,
1949,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_84_ProductDefinitionTemplate_en,29-30,octet,1,(see Note 1),
1951,111,The reference time in section 1 and the forecast time together define the beginning of the overall time interval.,GRIB2_Template_4_84_ProductDefinitionTemplate_en,33-36,octet,2,(see Note 2),
1959,7,"An increment of zero means that the statistical processing is the result of a continuous (or near-continuous) process, not the processing of a number of discrete samples. Examples of such continuous processes are the temperatures measured by analogue maximum and minimum thermometers or thermographs, and the rainfall measured by rain gauge.",GRIB2_Template_4_84_ProductDefinitionTemplate_en,72-75,octet,3,(see Notes 3 and 4),
1960,110,"The reference and forecast times are successively set to their initial values plus or minus the increment, as defined by the type of time increment. For all but the innermost (last) time range, the next inner range is then processed using these reference and forecast times as the initial reference and forecast times.",GRIB2_Template_4_84_ProductDefinitionTemplate_en,72-75,octet,4,(see Notes 3 and 4),
1966,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_85_ProductDefinitionTemplate_en,28-29,octet,1,(see Note 1),
1968,111,The reference time in section 1 and the forecast time together define the beginning of the overall time interval.,GRIB2_Template_4_85_ProductDefinitionTemplate_en,32-35,octet,2,(see Note 2),
1976,7,"An increment of zero means that the statistical processing is the result of a continuous (or near-continuous) process, not the processing of a number of discrete samples. Examples of such continuous processes are the temperatures measured by analogue maximum and minimum thermometers or thermographs, and the rainfall measured by rain gauge.",GRIB2_Template_4_85_ProductDefinitionTemplate_en,71-74,octet,3,(see Notes 3 and 4),
1977,107,"The reference and forecast times are successively set to their initial values plus or minus the increment, as defined by the type of time increment (one of octets 63, 75, ...). For all but the innermost (last) time range, the next inner range is then processed using these reference and forecast times as the initial reference and forecast times.",GRIB2_Template_4_85_ProductDefinitionTemplate_en,71-74,octet,4,(see Notes 3 and 4),
1981,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_86_ProductDefinitionTemplate_en,15-16,octet,1,(1) Hours greater than 65534 will be coded as 65534.,
1988,33,Hours greater than 65534 will be coded as 65534.,GRIB2_Template_4_87_ProductDefinitionTemplate_en,15-16,octet,1,(1) Hours greater than 65534 will be coded as 65534.,
1990,111,The reference time in section 1 and the forecast time together define the beginning of the overall time interval.,GRIB2_Template_4_87_ProductDefinitionTemplate_en,19-22,octet,2,(2) The reference time in section 1 and the forecast time together define the beginning of the overall time interval.,
1997,7,"An increment of zero means that the statistical processing is the result of a continuous (or near-continuous) process, not the processing of a number of discrete samples. Examples of such continuous processes are the temperatures measured by analogue maximum and minimum thermometers or thermographs, and the rainfall measured by rain gauge.",GRIB2_Template_4_87_ProductDefinitionTemplate_en,59-62,octet,3,"(3) An increment of zero means that the statistical processing is the result of a continuous (or near-continuous) process, not the processing of a number of discrete samples. Examples of such continuous processes are the temperatures measured by analogue maximum and minimum thermometers or thermographs, and the rainfall measured by rain gauge.",
2004,70,Set code to missing if analysis,GRIB2_Template_4_88_ProductDefinitionTemplate_en,36,octet,n/a,"(see Code Table 4.4, set to missing if analysis)",
2006,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_0_DataRepresentationTemplate_en,unspecified,template,no id,n/a,
2007,56,Negative values of E or D shall be represented according to Regulation 92.1.5.,GRIB2_Template_5_0_DataRepresentationTemplate_en,unspecified,unspecified,no id,n/a,
2012,134,This template was not validated at the time of publication and should be used with caution. Please report any use to the WMO Secretariat (Observing and Information Systems Department) to assist for validation.,GRIB2_Template_5_1_DataRepresentationTemplate_en,unspecified,template,preliminary,n/a,
2013,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_1_DataRepresentationTemplate_en,unspecified,template,no id,n/a,
2014,125,"This form of representation enables a matrix of values to be depicted at each grid point; the two dimensions of the matrix may represent coordinates expressed in terms of two elemental parameters (e.g. direction and frequency for wavespectra). The numeric values of these coordinates, beyond that of simple subscripts, can be given in a functional form,or as a collection of explicit numbers.",GRIB2_Template_5_1_DataRepresentationTemplate_en,unspecified,unspecified,1,n/a,
2015,71,"Some simple coordinate functional forms are tabulated in Code table 5.2. Where a more complex coordinate function applies, the coordinate values shall be explicitly denoted by the inclusion of the actual set of values rather than the coefficients. This shall be indicated by a code figure 0 from Code table 5.2; the number of explicit values coded shall be equal to the appropriate dimension of the matrix for which values are presented and they shall follow octet 36 inplace of the coefficients.",GRIB2_Template_5_1_DataRepresentationTemplate_en,unspecified,unspecified,2,n/a,
2016,55,"Matrix bit maps will be present only if indicated by octet 22. If present, there shall be one bit map for each grid point with data values, as defined by the primary bit map in Section 6, each of length (NR x NC) bits: a bit set to 1 will indicate a data element at the corresponding location within the matrix. Bit maps shall be represented end-to-end,without regard for octet boundaries; the last bit map shall, if necessary, be followed by bits set to zero to fill any partially used octet.",GRIB2_Template_5_1_DataRepresentationTemplate_en,unspecified,unspecified,3,n/a,
2017,54,Matrices restricted to scanning in the +i direction (left to right) and in the –j direction (top to bottom).,GRIB2_Template_5_1_DataRepresentationTemplate_en,unspecified,unspecified,4,n/a,
2020,79,The group width is the number of bits used for every value in a group.,GRIB2_Template_5_2_DataRepresentationTemplate_en,36,octet,12,(see Note 12),
2021,78,The group length (L) is the number of values in a group.,GRIB2_Template_5_2_DataRepresentationTemplate_en,38-41,octet,13,(see Note 13),
2022,76,"The essence of the complex packing method is to subdivide a field of values into NG groups, where the values in each group have similar sizes. In this procedure, it is necessary to retain enough information to recover the group lengths upon decoding. The NG group lengths for any given field can be described by Ln = ref + Kn x len_inc, n = 1, NG, where ref is given by octets 38–41 and len_inc by octet 42. The NG values of K (the scaled group lengths) are stored in the datasection, each with the number of bits specified by octet 47. Since the last group is a special case which may not be able to be specified by this relationship, the length of the last group is stored in octets 43–46.",GRIB2_Template_5_2_DataRepresentationTemplate_en,42,octet,14,(see Note 14),
2023,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,template,no id,n/a,at top of template
2024,31,"Group lengths have no meaning for row by row packing, where groups are coordinate lines (so the grid description section and possibly the bit-map section are enough); for consistency, associated field width and reference should then be encoded as 0.",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,1,n/a,
2025,23,"For row by row packing with a bit-map, there should always be as many groups as rows. In case of rows with only missing values, all associated descriptors should be coded as zero.",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,2,n/a,
2026,53,"Management of widths into a reference and increments, together with management of lengths as scaled incremental values, are intended to save descriptor size (which is an issue as far as compression gains are concerned).",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,3,n/a,
2027,52,Management of explicitly missing values is an alternative to bit-map use within Section 6; it is intended to reduce the whole GRIB message size.,GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,4,n/a,
2028,123,"There may be two types of missing value(s), such as to make a distinction between static misses (for instance, due to a land/sea mask) and occasional misses.",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,5,n/a,
2029,8,"As an extra option, substitute value(s) for missing data may be specified. If not wished (or not applicable), all bits should be set to 1 for relevant substitute value(s).",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,6,n/a,
2030,40,"If substitute value(s) are specified, type of content should be consistent with original field values (floating-point - and then IEEE 32-bit encoded-, or integer).",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,7,n/a,
2031,38,"If primary missing values are used, such values are encoded within appropriate group with all bits set to 1 at packed data level.",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,8,n/a,
2032,39,"If secondary missing values are used, such values are encoded within appropriate group with all bits set to 1, except the last one set to 0, at packed data level.",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,9,n/a,
2033,2,"A group containing only missing values (of either type) will be encoded as a constant group (null width, no associated data) and the group reference will have all bits set to 1 for primary type, and all bits set to 1, except the last bit set to 0, for secondary type.",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,10,n/a,
2034,35,"If necessary, group widths and/or field width of group references may be enlarged to avoid ambiguities between missing value indicator(s) and true data.",GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,11,n/a,
2035,68,See data template 7.2 and associated Notes for complementary information.,GRIB2_Template_5_2_DataRepresentationTemplate_en,unspecified,unspecified,15,n/a,
2037,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_3_DataRepresentationTemplate_en,unspecified,template,no id,n/a,
2038,72,"Spatial differencing is a pre-processing before group splitting at encoding time. It is intended to reduce the size of sufficiently smooth fields, when combined with a splitting scheme as described in data representation template 5.2. Atorder 1, an initial field of values f is replaced by a new field of values g, where g1 = f1, g2 = f2 – f1, …, gn = fn – fn–1. Atorder 2, the field of values g is itself replaced by a new field of values h, where h1 = f1, h2 = f2, h3 = g3 – g2, …, hn = gn –gn–1. To keep values positive, the overall minimum of the resulting field (either gmin or hmin) is removed. At decoding time, after bit string unpacking, the original scaled values are recovered by adding the overall minimum and summing up recursively.",GRIB2_Template_5_3_DataRepresentationTemplate_en,unspecified,unspecified,1,n/a,
2039,16,"For differencing of order n, the first n values in the array that are not missing are set to zero in the packed array. These dummy values are not used in unpacking.",GRIB2_Template_5_3_DataRepresentationTemplate_en,unspecified,unspecified,2,n/a,
2040,69,See data template 7.3 and associated Notes for complementary information.,GRIB2_Template_5_3_DataRepresentationTemplate_en,unspecified,unspecified,3,n/a,
2042,84,The JPEG 2000 standard specifies that the bit-depth must be in the range of 1 to 38 bits.,GRIB2_Template_5_40_DataRepresentationTemplate_en,20,octet,2,(see Note 2),
2043,74,"The compression ratio M:1 (e.g. 20:1) specifies that the encoded stream should be less than ((1/M) x depth x number of data points) bits, where depth is specified in octet 20 and the number of data points in octets 6–9 of the data representation section.",GRIB2_Template_5_40_DataRepresentationTemplate_en,23,octet,3,(see Note 3),
2044,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_40_DataRepresentationTemplate_en,unspecified,template,preliminary,n/a,
2045,93,"The purpose of this template is to scale the grid point data to obtain the desired precision, if appropriate, and then subtract out the reference value from the scaled field as is done using data representation template 5.0. After this, the resulting grid point field can be treated as a greyscale image and is then encoded into the JPEG 2000 code streamformat. To unpack the data field, the JPEG 2000 code stream is decoded back into an image, and the original field is obtained from the image data as described in Regulation 92.9.4, Note 4.",GRIB2_Template_5_40_DataRepresentationTemplate_en,unspecified,unspecified,1,n/a,
2046,88,"The order of the data points should remain as specified in the scanning mode flags (Flag table 3.4) set in the appropriate grid definition template, even though the JPEG 2000 standard specifies that an image is stored starting at the top left corner. Assuming that the encoding software is expecting the image data in raster order (left to right across rows for each row), users should set the image width to Ni (or Nx) and the height to Nj (or Ny) if bit 3 of the scanning mode flag equals 0 (adjacent points in i (x) order), when encoding the ""image"". If bit 3 of the scanning mode flags equals 1 (adjacent points in j (y) order), it may be advantageous to set the image width to Nj (or Ny) and the height to Ni (or Nx).",GRIB2_Template_5_40_DataRepresentationTemplate_en,unspecified,unspecified,4,n/a,
2047,132,"This template should not be used when the data points are not available on a rectangular grid, such as occurs if some data points are bit-mapped out or if section 3 describes a quasi-regular grid. If it is necessary to use this template on such a grid, the data field can be treated as a one-dimensional image where the height is set to 1 and the width is set to the total number of data points specified in octets 6–9.",GRIB2_Template_5_40_DataRepresentationTemplate_en,unspecified,unspecified,5,n/a,
2048,56,Negative values of E or D shall be represented according to Regulation 92.1.5.,GRIB2_Template_5_40_DataRepresentationTemplate_en,unspecified,unspecified,6,n/a,
2049,47,JPEG 2000 should not be used for bit-mapped or quasi-regular grid data.,GRIB2_Template_5_40_DataRepresentationTemplate_en,unspecified,unspecified,7,n/a,
2050,62,"PNG does not support all bit-depths in an image, so it is necessary to define which depths can be used and how they are to be treated. For greyscale images, PNG supports depths of 1, 2, 4, 8 or 16 bits. Red-Green-Blue (RGB) colour images can have depths of 8 or 16 bits with an optional alpha sample. Valid values for octet 20 can be:1, 2, 4, 8, or 16 : Treat as greyscale image24 : Treat as RGB colour image (each component having 8-bit depth)32 : Treat as RGB w/ alpha sample colour image (each component having 8-bit depth)",GRIB2_Template_5_41_DataRepresentationTemplate_en,20,octet,2,(see Note 2),
2052,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_41_DataRepresentationTemplate_en,unspecified,template,no id,n/a,
2053,94,"The purpose of this template is to scale the grid point data to obtain the desired precision, if appropriate, and then subtract out the reference value from the scaled field, as is done using data representation template 5.0. After this, the resulting grid point field can be treated as an image and is then encoded into PNG format. To unpack the data field, the PNG stream is decoded back into an image, and the original field is obtained from the image data as described in Regulation 92.9.4, Note 4.",GRIB2_Template_5_41_DataRepresentationTemplate_en,unspecified,unspecified,1,n/a,
2054,89,"The order of the data points should remain as specified in the scanning mode flags (Flag table 3.4) set in the appropriate grid definition template, even though the PNG standard specifies that an image is stored starting at the top left corner andscans each row from left to right, starting with the top row. Users should set the image width to Ni (or Nx) and the height to Nj (or Ny) if bit 3 of the scanning mode flag equals 0 (adjacent points in i (x) order), when encoding the ""image"". If bit 3 of the scanning mode flags equals 1 (adjacent points in j (y) order), it may be advantageous to set the image width to Nj(or Ny) and the height to Ni (or Nx).",GRIB2_Template_5_41_DataRepresentationTemplate_en,unspecified,unspecified,3,n/a,
2055,132,"This template should not be used when the data points are not available on a rectangular grid, such as occurs if some data points are bit-mapped out or if section 3 describes a quasi-regular grid. If it is necessary to use this template on such a grid, the data field can be treated as a one-dimensional image where the height is set to 1 and the width is set to the total number of data points specified in octets 6–9.",GRIB2_Template_5_41_DataRepresentationTemplate_en,unspecified,unspecified,4,n/a,
2056,56,Negative values of E or D shall be represented according to Regulation 92.1.5.,GRIB2_Template_5_41_DataRepresentationTemplate_en,unspecified,unspecified,5,n/a,
2057,83,"The intent of this template is to scale the grid point data to obtain the desired precision, if appropriate, and then subtract the reference value from the scaled field, as is done using data representation template 5.0. After this, the resulting grid point field can be treated as a greyscale image and encoded into the CCSDS recommended standard for lossless data compression code stream format. To unpack the data field, the CCSDS recommended standard for lossless data compression code stream is decoded back into an image, and the original field is obtained from the image data as described in regulation 92.9.4, Note 4.",GRIB2_Template_5_42_DataRepresentationTemplate_en,20,octet,1,(see Note 1),
2059,48,"Library flags governing data type, and storage and processing parameters. For further information, see Rosenhauer,Mathis. “Flags.” libaec – Adaptive Entropy Coding library. German Climate Computing Centre (DeutschesKlimarechenzentrum, DKRZ), 12 May 2016. Web. 13 June 2016.<http:/gitlab.dkrz.de/k202009/libaec/blob/v0.3.3/README.md#flags>.",GRIB2_Template_5_42_DataRepresentationTemplate_en,22,octet,3,(see Note 3),
2060,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_42_DataRepresentationTemplate_en,unspecified,template,preliminary,n/a,at top of template
2061,75,"The Consultative Committee for Space Data Systems (CCSDS) recommended standard for lossless data compression is the standard used by space agencies for the compression of scientific data transmitted from satellites and other space instruments. CCSDS recommended standard for lossless data compression is a very fast predictive compression algorithm based on the extended-Rice algorithm. It uses Golomb–Rice codes for entropy coding. The sequence of prediction errors is divided into blocks. Each block is compressed using a two-pass algorithm. In the first pass, the best coding method for the whole block is determined. In the second pass, the output of the marker of the selected coding method is encoded as ancillary information along with prediction errors.The coding methods include:• Golomb–Rice codes of a chosen rank• Unary code for transformed pairs of prediction errors• Fixed-length natural binary code if the block is found to be incompressible• Signalling to the decoder empty block if all prediction errors are zeroes",GRIB2_Template_5_42_DataRepresentationTemplate_en,unspecified,unspecified,2,n/a,
2062,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_50_DataRepresentationTemplate_en,unspecified,template,no id,n/a,at top of template
2063,66,"Removal of the real part of (0.0) coefficient from packed data is intended to reduce the variability of the coefficients, in order to improve packing accuracy.",GRIB2_Template_5_50_DataRepresentationTemplate_en,unspecified,unspecified,1,n/a,
2064,25,"For some spectral representations, the (0.0) coefficient represents the mean value of the parameter represented.",GRIB2_Template_5_50_DataRepresentationTemplate_en,unspecified,unspecified,2,n/a,
2065,56,Negative values of E or D shall be represented according to Regulation 92.1.5.,GRIB2_Template_5_50_DataRepresentationTemplate_en,unspecified,unspecified,3,n/a,
2066,119,"The unpacked subset is a set of values defined in the same way as the full set of values (on a spectrum limited to JS,KS and MS), but on which scaling and packing are not applied. Associated values are stored in octets 6 onwards of Section 7.",GRIB2_Template_5_51_DataRepresentationTemplate_en,25-26,octet,1,(see Note 1),
2067,119,"The unpacked subset is a set of values defined in the same way as the full set of values (on a spectrum limited to JS,KS and MS), but on which scaling and packing are not applied. Associated values are stored in octets 6 onwards of Section 7.",GRIB2_Template_5_51_DataRepresentationTemplate_en,27-28,octet,1,(see Note 1),
2068,119,"The unpacked subset is a set of values defined in the same way as the full set of values (on a spectrum limited to JS,KS and MS), but on which scaling and packing are not applied. Associated values are stored in octets 6 onwards of Section 7.",GRIB2_Template_5_51_DataRepresentationTemplate_en,29-30,octet,1,(see Note 1),
2069,119,"The unpacked subset is a set of values defined in the same way as the full set of values (on a spectrum limited to JS,KS and MS), but on which scaling and packing are not applied. Associated values are stored in octets 6 onwards of Section 7.",GRIB2_Template_5_51_DataRepresentationTemplate_en,31-34,octet,1,(see Note 1),
2071,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_5_51_DataRepresentationTemplate_en,unspecified,template,no id,n/a,at top of template
2072,112,"The remaining coefficients are multiplied by (n x (n+1))P, scaled and packed. The operator associated with this multiplication is derived from the Laplacian operator on the sphere.",GRIB2_Template_5_51_DataRepresentationTemplate_en,unspecified,unspecified,2,n/a,"""P"" is superscript"
2073,116,The retrieval formula for a coefficient of wave number n is then: Y = (R + X x 2E) x10–D x (n x (n+1))–P where X is the packed scaled value associated with the coefficient.,GRIB2_Template_5_51_DataRepresentationTemplate_en,unspecified,unspecified,3,n/a,"""-P"" and ""-D"" are superscript"
2076,120,"The unpacked subset is a set of values defined in the same way as the full set of values (on a spectrum limited to NSand MS), but on which scaling and packing are not applied. Associated values are stored in octets 6 onwards of Section 7.",GRIB2_Template_5_53_DataRepresentationTemplate_en,27-28,octet,1,(see Note 1),
2077,120,"The unpacked subset is a set of values defined in the same way as the full set of values (on a spectrum limited to NSand MS), but on which scaling and packing are not applied. Associated values are stored in octets 6 onwards of Section 7.",GRIB2_Template_5_53_DataRepresentationTemplate_en,29-30,octet,1,(see Note 1),
2078,120,"The unpacked subset is a set of values defined in the same way as the full set of values (on a spectrum limited to NSand MS), but on which scaling and packing are not applied. Associated values are stored in octets 6 onwards of Section 7.",GRIB2_Template_5_53_DataRepresentationTemplate_en,31-34,octet,1,(see Note 1),
2080,113,"The remaining coefficients are multiplied by (n2+m2)P, scaled and packed. The operator associated with this multiplication is derived from the Laplacian operator.",GRIB2_Template_5_53_DataRepresentationTemplate_en,unspecified,unspecified,2,n/a,formula has superscripts
2081,115,The retrieval formula for a coefficient of wave number n is then: Y = (R + X x 2E) x 10–D x (m2+n2)–P where X is the packed scaled value associated with the coefficient.,GRIB2_Template_5_53_DataRepresentationTemplate_en,unspecified,unspecified,3,n/a,formula has superscripts
2082,130,"This template is experimental, was not validated at the time of publication and should be used only for bilateral previously agreed tests.",GRIB2_Template_5_61_DataRepresentationTemplate_en,unspecified,template,preliminary,n/a,
2083,128,This template is appropriately designed for data sets with all non-negative values and a wide variability range (more than 5 orders of magnitude). It must not be used for data sets with negative values or smaller variability range.,GRIB2_Template_5_61_DataRepresentationTemplate_en,unspecified,unspecified,1,n/a,
2084,3,"A logarithm pre-processing algorithm is used to fit the variability range into one or two order of magnitudes before using the simple packing algorithm. It requires a parameter (B) to assure that all values passed to the logarithm function arepositive. Thus scaled values are Z = ln (Y+B), where Y are the original values, ln is the natural logarithm (or Napierian)function and B is chosen so that Y+B > 0.",GRIB2_Template_5_61_DataRepresentationTemplate_en,unspecified,unspecified,2,n/a,
2085,10,"Best practice follows for choosing the B pre-processing parameter.(a) If the data set minimum value is positive, B can be safely put to zero.(b) If the data set minimum is zero, all values must be scaled to become greater than zero and B can be equal to the minimum positive value in the data set.",GRIB2_Template_5_61_DataRepresentationTemplate_en,unspecified,unspecified,3,n/a,
2086,12,Data shall be packed using data template 7.,GRIB2_Template_5_61_DataRepresentationTemplate_en,unspecified,unspecified,4,n/a,
2087,0,/,GRIB2_Template_5_200_DataRepresentationTemplate_en,/,/,/,/,no notes
2088,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_7_0_DataTemplate_en,unspecified,template,no id,n/a,at top of template
2089,135,This template was not validated at the time of publication and should be used with caution. Please report any use to the WMO Secretariat to assist for validation.,GRIB2_Template_7_1_DataTemplate_en,unspecified,template,preliminary,n/a,at top of template
2090,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_7_1_DataTemplate_en,unspecified,template,no id,n/a,at top of template
2091,30,Group descriptors mentioned above may not be physically present; if associated field width is 0.,GRIB2_Template_7_1_DataTemplate_en,unspecified,unspecified,no id,n/a,
2092,76,"The essence of the complex packing method is to subdivide a field of values into NG groups, where the values in each group have similar sizes. In this procedure, it is necessary to retain enough information to recover the group lengths upon decoding. The NG group lengths for any given field can be described by Ln = ref + Kn x len_inc, n = 1, NG, where ref is given by octets 38–41 and len_inc by octet 42. The NG values of K (the scaled group lengths) are stored in the datasection, each with the number of bits specified by octet 47. Since the last group is a special case which may not be able to be specified by this relationship, the length of the last group is stored in octets 43–46.",GRIB2_Template_7_2_DataTemplate_en,[yy+1]-zz,octet,n/a,(see Note 14 of data representation template 5.2),"was: ""see Note 14 of data representation template 5.2"""
2093,30,Group descriptors mentioned above may not be physically present; if associated field width is 0.,GRIB2_Template_7_2_DataTemplate_en,unspecified,unspecified,1,n/a,
2094,32,"Group lengths have no meaning for row by row packing; for consistency, associated field width should then been coded as 0. So no specific test for row by row case is mandatory at decoding software level to handle encoding/decoding of group descriptors.",GRIB2_Template_7_2_DataTemplate_en,unspecified,unspecified,2,n/a,
2095,67,"Scaled group lengths, if present, are encoded for each group. But the true last group length (unscaled) should be taken from data representation template.",GRIB2_Template_7_2_DataTemplate_en,unspecified,unspecified,3,n/a,
2096,17,"For groups with a constant value, associated field width is 0, and no incremental data are physically present.",GRIB2_Template_7_2_DataTemplate_en,unspecified,unspecified,4,n/a,
2097,64,"Referring to the notation in Note 1 of data representation template 5.3, at order 1, the values stored in octets 6–ww areg1 and gmin. At order 2, the values stored are h1, h2, and hmin.",GRIB2_Template_7_3_DataTemplate_en,6-ww,octet,1,(see Note 1),some characters are subscript
2098,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_7_3_DataTemplate_en,unspecified,template,no id,n/a,
2099,13,"Extra descriptors related to spatial differencing are added before the splitting descriptors, to reflect the separation between the two approaches. It enables to share software parts between cases with and without spatial differencing.",GRIB2_Template_7_3_DataTemplate_en,unspecified,unspecified,2,n/a,
2100,92,The position of overall minimum after initial data values is a choice that enables less software management.,GRIB2_Template_7_3_DataTemplate_en,unspecified,unspecified,3,n/a,
2101,61,"Overall minimum will be negative in most cases. First bit should indicate the sign: 0 if positive, 1 if negative.",GRIB2_Template_7_3_DataTemplate_en,unspecified,unspecified,4,n/a,
2102,0,/,GRIB2_Template_7_4_DataTemplate_en,/,/,/,/,no notes
2103,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_7_40_DataTemplate_en,unspecified,template,no id,n/a,at top of template
2104,24,"For simplicity, image data should be packed specifying a single component (i.e. greyscale image) instead of a multicomponent colour image.",GRIB2_Template_7_40_DataTemplate_en,unspecified,unspecified,no id,n/a,
2105,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_7_41_DataTemplate_en,unspecified,template,no id,n/a,at top of template
2106,37,"If octet 20 of data representation template 5.41 specifies the data are packed into either 1, 2, 4, 8, or 16 bits, then encode the ""image"" as a greyscale image. If octet 20 specifies 24 bits, encode the ""image"" as a Red-Green-Blue (RGB)colour image with 8-bit depth for each colour component, and finally if octet 20 is 32, encode the ""image"" as an RGBcolour image with an alpha sample using 8-bit depth for each of the four components.",GRIB2_Template_7_41_DataTemplate_en,unspecified,unspecified,no id,n/a,
2107,0,/,GRIB2_Template_7_42_DataTemplate_en,/,/,/,/,no notes
2108,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_7_50_DataTemplate_en,unspecified,template,no id,n/a,
2109,21,"For most templates, details of the packing process are described in Regulation 92.9.4.",GRIB2_Template_7_51_DataTemplate_en,unspecified,template,no id,n/a,
2110,138,Values ordering within the unpacked subset is defined according to the source of grid definition associated with the data.,GRIB2_Template_7_51_DataTemplate_en,unspecified,unspecified,1,n/a,
2111,57,"Number of octets associated with each value of the unpacked subset (I) is defined in Code table 5.7, according to the actual value in octet 35 of data representation template 5.51.",GRIB2_Template_7_51_DataTemplate_en,unspecified,unspecified,2,n/a,subset (I) looks like roman numeral
2112,137,"Values ordering within the packed data is done according to the source of grid definition, skipping the values processed in the unpacked subset.",GRIB2_Template_7_51_DataTemplate_en,unspecified,unspecified,3,n/a,
2113,0,/,GRIB2_Template_7_53_DataTemplate_en,/,/,/,/,no notes
